2016-04-17 20:50:47.103124, 2001, 41192, 10624, 0, 0, 0.002286
2016-04-17 20:50:47.106938, 2001, 41192, 10624, 0, 0, 0.002286
2016-04-17 20:50:47.108717, 2000, 2001, 0, 10752, 16, 0.002286
2016-04-17 20:50:47.109435, 2001, 41192, 10752, 0, 0, 0.002299
2016-04-17 20:50:47.111470, 2000, 2001, 0, 10880, 16, 0.002299
2016-04-17 20:50:47.112449, 2001, 41192, 10880, 0, 0, 0.002341
2016-04-17 20:50:47.117043, 2001, 41192, 10880, 0, 0, 0.002341
2016-04-17 20:50:47.120901, 2001, 41192, 10880, 0, 0, 0.002341
2016-04-17 20:50:47.122692, 2000, 2001, 0, 11008, 16, 0.002341
2016-04-17 20:50:47.124725, 2001, 41192, 11008, 0, 0, 0.002354
2016-04-17 20:50:47.125259, 2000, 2001, 0, 11136, 16, 0.002354
2016-04-17 20:50:47.125990, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.129686, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.134279, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.137707, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.142001, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.146308, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.151939, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.155446, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.158978, 2001, 41192, 11136, 0, 0, 0.002335
2016-04-17 20:50:47.162212, 2000, 2001, 0, 11264, 16, 0.002335
2016-04-17 20:50:47.162961, 2001, 41192, 11136, 0, 0, 0.002079
2016-04-17 20:50:47.163426, 2001, 41192, 11264, 0, 0, 0.002079
2016-04-17 20:50:47.164553, 2000, 2001, 0, 11392, 16, 0.002079
2016-04-17 20:50:47.165143, 2001, 41192, 11392, 0, 0, 0.002044
2016-04-17 20:50:47.169773, 2001, 41192, 11392, 0, 0, 0.002044
2016-04-17 20:50:47.175010, 2001, 41192, 11392, 0, 0, 0.002044
2016-04-17 20:50:47.179826, 2001, 41192, 11392, 0, 0, 0.002044
2016-04-17 20:50:47.185313, 2001, 41192, 11392, 0, 0, 0.002044
2016-04-17 20:50:47.189734, 2001, 41192, 11392, 0, 0, 0.002044
2016-04-17 20:50:47.191378, 2000, 2001, 0, 11520, 16, 0.002044
2016-04-17 20:50:47.192236, 2001, 41192, 11520, 0, 0, 0.002082
2016-04-17 20:50:47.193788, 2000, 2001, 0, 11648, 16, 0.002082
2016-04-17 20:50:47.194681, 2001, 41192, 11648, 0, 0, 0.002105
2016-04-17 20:50:47.196687, 2000, 2001, 0, 11776, 16, 0.002105
2016-04-17 20:50:47.197549, 2001, 41192, 11776, 0, 0, 0.002171
2016-04-17 20:50:47.199267, 2000, 2001, 0, 11904, 16, 0.002171
2016-04-17 20:50:47.200027, 2001, 41192, 11904, 0, 0, 0.002193
2016-04-17 20:50:47.201855, 2000, 2001, 0, 12032, 16, 0.002193
2016-04-17 20:50:47.202697, 2001, 41192, 12032, 0, 0, 0.002222
2016-04-17 20:50:47.204360, 2000, 2001, 0, 12160, 16, 0.002222
2016-04-17 20:50:47.205185, 2001, 41192, 12160, 0, 0, 0.002229
2016-04-17 20:50:47.209532, 2001, 41192, 12160, 0, 0, 0.002229
2016-04-17 20:50:47.211031, 2000, 2001, 0, 12288, 16, 0.002229
2016-04-17 20:50:47.211837, 2001, 41192, 12288, 0, 0, 0.002203
2016-04-17 20:50:47.215926, 2001, 41192, 12288, 0, 0, 0.002203
2016-04-17 20:50:47.217924, 2000, 2001, 0, 12416, 16, 0.002203
2016-04-17 20:50:47.218484, 2001, 41192, 12416, 0, 0, 0.002237
2016-04-17 20:50:47.223225, 2001, 41192, 12416, 0, 0, 0.002237
2016-04-17 20:50:47.227589, 2001, 41192, 12416, 0, 0, 0.002237
2016-04-17 20:50:47.232048, 2001, 41192, 12416, 0, 0, 0.002237
2016-04-17 20:50:47.233790, 2000, 2001, 0, 12544, 16, 0.002237
