2016-04-17 20:50:47.256517, 2001, 41192, 12800, 0, 0
2016-04-17 20:50:47.264808, 1745, 41192, 13056, 0, 0
2016-04-17 20:50:47.270842, 2001, 41192, 13056, 0, 0
2016-04-17 20:50:47.271262, 2000, 2001, 0, 13184, 16
2016-04-17 20:50:47.273485, 2001, 41192, 13184, 0, 0
2016-04-17 20:50:47.273842, 2000, 2001, 0, 13312, 16
2016-04-17 20:50:47.275977, 2001, 41192, 13312, 0, 0
2016-04-17 20:50:47.276407, 2000, 2001, 0, 13440, 16
2016-04-17 20:50:47.283099, 2001, 41192, 13440, 0, 0
2016-04-17 20:50:47.283588, 2000, 2001, 0, 13568, 16
2016-04-17 20:50:47.285423, 2001, 41192, 13568, 0, 0
2016-04-17 20:50:47.285838, 2000, 2001, 0, 13696, 16
2016-04-17 20:50:47.287781, 1745, 41192, 13696, 0, 0
2016-04-17 20:50:47.297012, 2001, 41192, 13696, 0, 0
2016-04-17 20:50:47.297321, 2000, 2001, 0, 13824, 16
2016-04-17 20:50:47.299133, 2001, 41192, 13824, 0, 0
2016-04-17 20:50:47.299410, 2000, 2001, 0, 13952, 16
2016-04-17 20:50:47.301206, 2001, 41192, 13952, 0, 0
2016-04-17 20:50:47.301482, 2000, 2001, 0, 14080, 16
2016-04-17 20:50:47.303465, 2001, 41192, 14080, 0, 0
2016-04-17 20:50:47.303838, 2000, 2001, 0, 14208, 16
2016-04-17 20:50:47.306256, 1745, 41192, 14208, 0, 0
2016-04-17 20:50:47.318721, 2001, 41192, 14208, 0, 0
2016-04-17 20:50:47.319353, 2000, 2001, 0, 14336, 16
2016-04-17 20:50:47.334976, 1745, 41192, 14336, 0, 0
2016-04-17 20:50:47.343174, 1745, 41192, 14336, 0, 0
2016-04-17 20:50:47.347104, 2001, 41192, 14336, 0, 0
2016-04-17 20:50:47.347467, 2000, 2001, 0, 14464, 16
2016-04-17 20:50:47.353537, 2001, 41192, 14464, 0, 0
2016-04-17 20:50:47.353819, 2000, 2001, 0, 14592, 16
2016-04-17 20:50:47.355759, 2001, 41192, 14592, 0, 0
2016-04-17 20:50:47.356060, 2000, 2001, 0, 14720, 16
2016-04-17 20:50:47.358281, 2001, 41192, 14720, 0, 0
2016-04-17 20:50:47.358662, 2000, 2001, 0, 14848, 16
2016-04-17 20:50:47.360980, 2001, 41192, 14848, 0, 0
2016-04-17 20:50:47.361416, 2000, 2001, 0, 14976, 16
2016-04-17 20:50:47.363663, 2001, 41192, 14976, 0, 0
2016-04-17 20:50:47.365768, 2000, 2001, 0, 15104, 16
2016-04-17 20:50:47.367380, 1745, 41192, 14976, 0, 0
2016-04-17 20:50:47.368194, 1745, 41192, 15104, 0, 0
2016-04-17 20:50:47.372920, 1745, 41192, 15104, 0, 0
2016-04-17 20:50:47.377686, 2001, 41192, 15104, 0, 0
2016-04-17 20:50:47.378096, 2000, 2001, 0, 15232, 16
2016-04-17 20:50:47.389013, 2001, 41192, 15232, 0, 0
2016-04-17 20:50:47.389314, 2000, 2001, 0, 15360, 16
2016-04-17 20:50:47.400047, 2001, 41192, 15360, 0, 0
2016-04-17 20:50:47.400641, 2000, 2001, 0, 15488, 16
2016-04-17 20:50:47.404087, 2001, 41192, 15488, 0, 0
2016-04-17 20:50:47.404473, 2000, 2001, 0, 15616, 16
2016-04-17 20:50:47.411702, 1745, 41192, 15616, 0, 0
2016-04-17 20:50:47.417828, 2001, 41192, 15616, 0, 0
2016-04-17 20:50:47.418168, 2000, 2001, 0, 15744, 16
2016-04-17 20:50:47.429761, 2001, 41192, 15744, 0, 0
